Location,Geo_ID,Total_Collisions,Cyclists_Collisions,Pedestrian_collisions,X,Y,Latitude,Longitude,ObjectId
ISLAND PARK DR btwn CLEARVIEW AVE & SUNNYMEDE AVE (__3ZA230),__3ZA230,4,0,0,363627.2384,5029328.821,45.4014255805681,-75.7485644549835,1525
WOODWARD DR btwn COURTWOOD CRES & CLYDE AVE (__3ZAA54),__3ZAA54,1,0,0,363639.4904,5026244.292,45.3736704589749,-75.7487757051082,1526
MERKEL DR btwn ELKE DR & ELKE DR (__3ZA6NL),__3ZA6NL,1,0,0,363641.4572,5016910.56,45.2896860475216,-75.74986014858,1527
HIGHWAY 417 btwn HWY417 IC126 RAMP25 & HWY417 IC124 RAMP57 (__3ZA2R5),__3ZA2R5,38,0,0,363642.4412,5026468.8,45.3756903024212,-75.7487112852723,1528
CHURCHILL AVE @ GREENWOOD AVE (0006947),6947,1,0,0,363642.6914,5027332.549,45.3834621659073,-75.7486051520419,1529
CARLING AVE WB btwn COLE AVE & CHURCHILL AVE N (__3ZA4T0),__3ZA4T0,4,0,1,363648.1925,5026932.038,45.3798579670324,-75.7485826529062,1530
HIGHWAY 417 btwn HWY417 IC126 RAMP61 & HWY417 IC124 RAMP76 (__3ZA2Y2),__3ZA2Y2,37,0,0,363654.0423,5026508.749,45.3760487834568,-75.748558416523,1531
RICHMOND RD btwn MCRAE AVE & CLIFTON RD (__3ZA4OB),__3ZA4OB,2,1,0,363659.1921,5028568.553,45.3945821397109,-75.748247046118,1532
ISLAND PARK DR @ SUNNYMEDE AVE (0006460),6460,1,1,0,363664.6897,5029250.564,45.4007182904638,-75.7480954489704,1533
CLIFTON RD btwn WILBER AVE & RICHMOND RD (__3ZA0ZN),__3ZA0ZN,1,0,0,363669.9326,5028671.899,45.3955111260468,-75.7480975475432,1534
WEST HUNT CLUB RD @ WOODROFFE AVE (0000576),576,24,0,0,363670.691,5021246.489,45.3286981288044,-75.7489724101762,1535
ERINDALE DR btwn NAVAHO DR & FORLAN DR (__3ZAAN2),__3ZAAN2,1,0,0,363673.8099,5024984.21,45.3623295243348,-75.7484877349153,1536
BASELINE RD btwn CORDOVA ST & BASSANO ST (__3ZBOCA),__3ZBOCA,2,0,0,363679.6925,5024463.516,45.3576438875172,-75.7484746811766,1537
CHURCHILL AVE   N btwn IRENE CRES & CURRELL AVE (__3ZA3AS),__3ZA3AS,1,0,0,363682.1921,5027245.541,45.3826759623101,-75.7481111676449,1538
MAITLAND AVE/GLENMOUNT AVE @ ERINDALE DR (0002724),2724,13,0,0,363697.6912,5025211.514,45.3643727713488,-75.7481558296852,1539
CLYDE AVE @ LAPERRIERE AVE (0003331),3331,1,0,0,363698.6893,5026445.523,45.3754761335101,-75.7479959589015,1540
CHIMNEY CORNER TER btwn CHIMNEY CORNER TER & FRESHWATER WAY (e___2JEE),e___2JEE,1,0,0,363706.3886,5012648.459,45.2513301188348,-75.7495380364439,1541
CLIFTON RD @ RICHMOND RD (0006388),6388,2,0,0,363708.6862,5028598.551,45.3948478944094,-75.747611377518,1542
ISLAND PARK DR btwn SUNNYMEDE AVE & PREMIER AVE (__3ZA239),__3ZA239,2,0,0,363709.5416,5029146.123,45.3997747769249,-75.7475350602423,1543
WOODROFFE AVE NB btwn WEST HUNT CLUB RD & SPORTSPLEX N (__3ZA245A),__3ZA245A,3,0,0,363721.6761,5021160.363,45.3279188944634,-75.7483322876018,1544
GREENBANK RD @ BERRIGAN DR/WESSEX RD (0004726),4726,15,1,0,363723.6817,5015276.425,45.2749752034456,-75.7490060277848,1545
MEADOWLANDS DR @ VIEWMOUNT DR (0001752),1752,4,0,0,363739.6834,5023105.511,45.3454196630402,-75.7478709103168,1546
CHURCHILL AVE   N btwn ROBIN LANE & TILLBURY AVE (__3ZA3AM),__3ZA3AM,1,0,0,363742.1929,5027109.04,45.3814427016968,-75.7473613587326,1547
FALLOWFIELD RD @ HOLITMAN DR (0010371),10371,3,1,0,363742.6858,5017134.444,45.2916920710073,-75.7485431451221,1548
RICHMOND RD btwn CLIFTON RD & KIRKWOOD AVE (__3ZA4OD),__3ZA4OD,2,0,0,363743.6921,5028620.053,45.3950384197606,-75.7471617478634,1549
STRANDHERD DR @ 215 W OF GREENBANK RD/BARRHAVE (0005413),5413,2,0,0,363743.8557,5014679.354,45.2696010553816,-75.748819807866,1550
MAITLAND AVE btwn GLENMOUNT AVE & AMESBROOKE DR (__3ZA4I4),__3ZA4I4,1,0,0,363747.6929,5025188.523,45.3641616981726,-75.7475203431289,1551
DAVID DR btwn WITHROW AVE & INDIAN RD (__3ZBOLN),__3ZBOLN,1,0,0,363749.1925,5023299.006,45.3471599128796,-75.7477265136633,1552
DOVERCOURT AVE btwn CHURCHILL AVE N & TWEEDSMUIR AVE (__3ZA07M),__3ZA07M,1,0,0,363752.8095,5027494.615,45.3849111512815,-75.747179759736,1553
ERINDALE DR btwn FORLAN DR & AINSLEY DR (__3ZBOKS),__3ZBOKS,1,0,0,363754.8051,5024778.876,45.360475147352,-75.7474784315098,1554
ELM PARK AVE @ VIA SAN MARINO ST (0013544),13544,1,0,0,363762.6871,5015854.452,45.2801730273863,-75.7484402794882,1555
WOODROFFE AVE @ SPORTSPLEX N (0005568),5568,12,0,0,363763.6623,5021067.234,45.32707740007,-75.747807804549,1556
CURRELL AVE btwn CHURCHILL AVE N & IRENE CRES (__3ZA0R3),__3ZA0R3,2,0,0,363764.4431,5027235.447,45.3825782196946,-75.7470621705072,1557
OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE (__3ZA24KA),__3ZA24KA,9,0,0,363767.7738,5029940.9,45.4069211263635,-75.7466962727957,1558
AMESBROOKE DR @ MAITLAND AVE (0003216),3216,2,0,0,363769.6908,5025177.521,45.3640608533467,-75.7472408726328,1559
CARLING AVE @ CHURCHILL AVE (0002149),2149,7,0,0,363775.6956,5027013.538,45.3805805699179,-75.7469450048397,1560
KIRKWOOD AVE @ RICHMOND RD (0002080),2080,4,0,0,363778.6897,5028641.555,45.3952289440152,-75.7467122212014,1561
OAKRIDGE BLVD @ VIEWMOUNT DR (0001385),1385,1,0,0,363785.6926,5023019.502,45.3446418948795,-75.7472940945789,1562
INDIAN RD @ WITHROW AVE (0001978),1978,1,0,0,363788.6949,5023701.508,45.3507782628872,-75.7471744411253,1563
CHURCHILL AVE   N btwn CARLING AVE & END (__3ZA0OP),__3ZA0OP,1,0,0,363807.4804,5026902.28,45.3795768112003,-75.7465524799304,1564
BERRIGAN DR btwn WESSEX RD & EDGEWARE DR (1) (__3ZAZKGA),__3ZAZKGA,1,0,0,363808.4809,5015311.596,45.2752845613095,-75.7479211582367,1565
MAITLAND AVE btwn AMESBROOKE DR & HENRY FARM DR (__3ZA4I3),__3ZA4I3,1,0,0,363809.1929,5025165.023,45.3639450737215,-75.7467381572048,1566
BASELINE RD btwn BASSANO ST & ERINDALE DR (__3ZA4HF),__3ZA4HF,1,0,0,363811.6929,5024546.518,45.3583796320765,-75.7467800989382,1567
OTTAWA RIVER PKWY EB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & ISLAND P (__3ZA24JA),__3ZA24JA,1,0,0,363811.8485,5029911.593,45.4066537132007,-75.7461367824343,1568
SULLIVAN AVE btwn WHITEHILL AVE & PARKER AVE (__3ZA0FB),__3ZA0FB,4,0,0,363812.9137,5022469.86,45.3396939780434,-75.7470123264697,1569
WEST HUNT CLUB RD WB btwn WOODROFFE AVE & 354 E OF WOODROFFE AVE/REC P (__3ZA3JEA),__3ZA3JEA,3,0,0,363815.9345,5021370.148,45.3297986052861,-75.7471049226919,1570
WEST HUNT CLUB RD EB btwn WOODROFFE AVE & 354 E OF WOODROFFE AVE/REC P (__3ZBOG1A),__3ZBOG1A,2,0,0,363819.1572,5021355.613,45.3296675494208,-75.7470655455974,1571
KIRKWOOD AVE btwn BYRON AVE & WESLEY AVE (__3ZBODZ),__3ZBODZ,1,0,0,363884.0085,5028393.326,45.3929865451292,-75.7453969125278,1572
EDGECLIFFE AVE @ CALDWELL AVE (0006543),6543,1,0,0,364345.7039,5026250.524,45.373666878896,-75.739759272998,1573
SUMMERWALK PL btwn Continuation of SUMMERWALK PL & Continuation of SUM (__3ZA505),__3ZA505,1,0,0,361897.6094,5022810.479,45.3429173464434,-75.7714097239196,1574
MERIVALE RD btwn WITHROW AVE & RITA AVE (__3ZBOCB),__3ZBOCB,3,0,1,364627.9879,5024261.829,45.3557488587574,-75.7363963631204,1575
MEADOWLANDS DR btwn VIEWMOUNT DR & INDIAN RD (__3ZA4HJ),__3ZA4HJ,2,0,0,363886.9485,5023187.043,45.3461408898727,-75.7459820844752,1576
GILCHRIST ST @ SPENCER ST (0006111),6111,1,0,0,364349.6961,5029160.555,45.3998504757902,-75.7393571999054,1577
HIGHWAY 416 btwn HWY416 IC66 RAMP52 & HWY416 IC66 RAMP24 (__3ZAZMW),__3ZAZMW,3,0,0,360221.4659,5014541.717,45.2686489855694,-75.793720951694,1578
IONA ST @ ISLAND PARK DR (0006683),6683,8,1,0,364349.7044,5028385.55,45.3928771313118,-75.7394506487522,1579
WOODROFFE AVE @ GEORGINA DR/LENESTER AVE (0002351),2351,15,0,0,361909.6866,5025370.519,45.3659514395108,-75.7709599037489,1580
CLEARBROOK DR/MARKETPLACE AVE @ LONGFIELDS DR (0011162),11162,6,0,0,364631.8301,5014953.584,45.2719935923352,-75.7374714234191,1581
HILSON AVE btwn RICHMOND RD & LYMAN ST (__3ZA0ZT),__3ZA0ZT,1,0,0,363892.908,5028659.583,45.395381526898,-75.7452513696499,1582
PENDER ST @ ROSSLAND AVE (0001418),1418,1,0,0,364349.7044,5023951.512,45.3529803552441,-75.7399852465791,1583
BARNSDALE RD S @ TWIN ELM RD S (0000844),844,1,0,0,360231.6321,5007720.365,45.2072685310455,-75.794351565228,1584
MCKENNA CASEY DR @ STRANDHERD DR (0009659),9659,2,0,0,361911.7982,5013611.344,45.2601421810307,-75.7722884149729,1585
ARCHIBALD ST @ CARLING AVE (0006989),6989,1,0,0,364637.8521,5027537.596,45.385222840605,-75.7358736656171,1586
PATRICIA AVE btwn MAILES AVE & END (__3ZA1CF),__3ZA1CF,2,0,0,363894.2622,5028886.591,45.3974239890359,-75.7452068812038,1587
CARLING AVE @ KIRKWOOD AVE S (0002209),2209,23,0,0,364351.7005,5027337.549,45.3834472392684,-75.739551616878,1588
REGINA ST btwn POULIN AVE & DON ST (__3ZABYM),__3ZABYM,1,0,0,360237.1729,5025298.151,45.3654345517051,-75.7923170221287,1589
HIGHGATE RD btwn BLOOMSBURY CRES & WESTBURY RD (__3ZABKQ),__3ZABKQ,3,0,0,361914.9002,5023696.676,45.3508898933904,-75.7710867660202,1590
OTTAWA RIVER PKWY WB @ PARKDALE AVE WB ON RAMP (0011376),11376,1,0,0,364638.249,5030469.004,45.4115990116336,-75.7355129795043,1591
DOVERCOURT AVE @ TWEEDSMUIR AVE (0006205),6205,1,0,0,363899.6926,5027561.541,45.3855009630299,-75.7452962305108,1592
ROSS AVE @ SCOTT ST (0006155),6155,2,2,0,364356.6907,5029362.565,45.4016675259061,-75.7392434699348,1593
BASELINE RD @ GUTHRIE ST (0002188),2188,1,0,0,360242.6766,5022371.5,45.3391001648932,-75.7925749364522,1594
PARKWAY DR btwn IRIS ST & CHESHIRE RD (__3ZAAD4),__3ZAAD4,1,0,1,361918.39,5024105.47,45.3545679124629,-75.7709950073236,1595
WELLINGTON ST    W btwn WARREN AVE & SMIRLE AVE (__3ZA4PC),__3ZA4PC,1,0,0,364640.1955,5029057.057,45.3988944527499,-75.7356594681495,1596
LAPERRIERE AVE btwn BELLEVUE AVE & CHURCHILL AVE S (__3ZAA6Z),__3ZAA6Z,1,0,0,363900.4596,5026570.099,45.3765800603585,-75.7454051205283,1597
BASELINE RD @ CLYDE AVE (0002343),2343,27,0,0,364358.7033,5024890.513,45.3614285977618,-75.7397572704589,1598
CARLING AVE @ RICHMOND RD (0010847),10847,15,0,0,360245.679,5024781.512,45.3607851797902,-75.7922664128833,1599
CONOVER ST btwn BATEMAN DR & CREMONA CRES (__3ZABR4),__3ZABR4,1,0,1,361926.6811,5021105.986,45.327578008708,-75.7712355411106,1600
MERIVALE RD @ CAPILANO DR/WITHROW AVE (0009820),9820,10,0,0,364642.429,5024227.769,45.3554411592205,-75.736216186167,1601
WOODROFFE AVE btwn SPORTSPLEX S/TRANSIT & VAAN DR (__3ZA3JKB),__3ZA3JKB,2,0,0,363904.4118,5020737.468,45.3240983501856,-75.7460518001633,1602
CALAVERAS AVE @ LONGFIELDS DR (0010987),10987,1,0,0,364359.6931,5015493.666,45.2768763522083,-75.7408745839508,1603
HIGHWAY 417 btwn HWY417 IC129 RAMP51 & HWY417 IC129 RAMP35 (__3ZA2X9),__3ZA2X9,10,0,0,360249.7749,5023367.647,45.3480629298954,-75.7923727103823,1604
BARNSDALE RD N @ MOODIE DR (0000636),636,1,0,0,361933.6645,5008863.376,45.2174176131792,-75.7725551936872,1605
BASELINE RD btwn 207 E OF CLYDE AVE & LOBLAWS SC (__3ZA4ISB),__3ZA4ISB,2,0,1,364646.1635,5025070.622,45.3630247110456,-75.7360664734879,1606
VIEWMOUNT DR btwn NORICE ST & FIELDROW ST (__3ZAAR8),__3ZAAR8,1,0,0,363907.1929,5022798.502,45.3426431310132,-75.7457701924648,1607
HIGHWAY 417 btwn HWY417 IC124 RAMP76 & HWY417 IC124 RAMP67 (__3ZA2R7),__3ZA2R7,22,0,0,364360.0831,5027444.121,45.3844054427597,-75.7394317256338,1608
HWY416 IC66 RAMP24 btwn FALLOWFIELD RD & HIGHWAY 416 (__3ZAY41),__3ZAY41,1,0,0,360253.7398,5014550.709,45.2687273526239,-75.7933086875068,1609
CARLING AVE @ FAIRLAWN AVE/WOODROFFE AVE E (0002393),2393,13,1,0,361934.679,5025830.534,45.3700885779652,-75.7705876867784,1610
CARLING AVE EB btwn CHURCHILL AVE N & SAIGON CRT (__3ZA26X),__3ZA26X,1,0,0,363915.8075,5027083.38,45.3811971882673,-75.7451477226106,1611
KIRKWOOD AVE @ LAROSE AVE (0006721),6721,3,0,0,364647.6996,5026843.541,45.3789770174219,-75.7358320639757,1612
ROSSLAND AVE btwn INDIAN RD & CORDOVA ST (__3ZAAVI),__3ZAAVI,1,0,0,363916.46,5023687.605,45.3506424068282,-75.7455456813314,1613
CALDWELL AVE btwn EDGECLIFFE AVE & MORISSET AVE (__3ZBPIF),__3ZBPIF,1,0,0,364362.4512,5026219.634,45.3733875122752,-75.7395491985444,1614
POULIN AVE btwn PRISCILLA ST & MARIE ST (__3ZABXL),__3ZABXL,1,0,0,360275.6759,5025009.02,45.3628299158209,-75.7918580098381,1615
GREENBANK RD @ HALF MOON BAY (0014465),14465,1,0,0,364651.5955,5013125.004,45.2555383286293,-75.7374398638772,1616
WOODFIELD DR btwn BENLEA DR & LANSFIELD WAY (__3ZA0X1),__3ZA0X1,1,0,0,363918.6325,5021813.773,45.3337816641758,-75.7457418833619,1617
CENTREPOINTE DR btwn 50 S OF MARBLE ARCH/REC PATH & STRATHBURY ST (__3ZBO9NB),__3ZBO9NB,1,0,0,361937.7167,5022391.932,45.3391480129123,-75.7709463170781,1618
KELLY AVE @ PINECREST RD (0002744),2744,2,0,0,360277.6825,5023953.512,45.3533323263561,-75.7919508630576,1619
ISLAND PARK DR @ MERIVALE RD (0002103),2103,4,0,0,364653.7044,5028023.545,45.3895939635675,-75.7356123175094,1620
ISLAND PARK DR btwn SCOTT ST & MAILES AVE (__3ZA237),__3ZA237,2,0,0,363925.9748,5028972.722,45.3981963024653,-75.7447915370203,1621
CARLING AVE EB btwn KIRKWOOD AVE & HWY417 IC124 RAMP55 (__3ZA4NS),__3ZA4NS,2,0,0,364369.6951,5027362.042,45.3836660929997,-75.7393188986226,1622
DUBERRY ST btwn FOX CRES & LENESTER AVE (__3ZABYT),__3ZABYT,1,0,0,361940.1841,5025539.526,45.3674696647094,-75.7705510703998,1623
FALLOWFIELD RD @ HWY 416 FALLOWFI IC66R24 (0005506),5506,4,0,0,360278.3918,5014851.594,45.271432805535,-75.7929609364971,1624
FALLOWFIELD RD btwn VIA PARK PL/275 W OF WOODROFFE AVE & TRANSIT (__3ZA3IKC),__3ZA3IKC,1,0,0,364657.8963,5017656.804,45.2963148863539,-75.7368131680504,1625
MAITLAND AVE btwn HENRY FARM DR & TERREBONNE DR (__3ZA4I1),__3ZA4I1,2,0,0,363929.0306,5025138.397,45.3636953981682,-75.7452117290019,1626
SUTCLIFFE TER btwn TAMARACK PL & ORISKA WAY (__3ZA1B4),__3ZA1B4,1,0,0,364374.0377,5017188.651,45.2921265854083,-75.7404882727569,1627
BARNSDALE RD S @ MOODIE DR (0010279),10279,1,0,0,361949.6581,5008824.373,45.2170653609725,-75.7723560506025,1628
HWY417 IC129 RAMP76 btwn HIGHWAY 417 & HWY417 IC129 RAMP36 (__3ZAY8Y),__3ZAY8Y,1,0,0,360284.381,5023486.76,45.3491319702308,-75.791917751758,1629
MERIVALE RD btwn WITHROW AVE & ROSSLAND AVE (__3ZA4H5),__3ZA4H5,5,0,1,364658.0615,5024189.641,45.3550967543849,-75.7360212989996,1630
GREENBANK RD @ STRANDHERD DR (0005563),5563,26,0,0,363933.6839,5014784.417,45.2705304785468,-75.746388337125,1631
MEADOWLANDS DR btwn ROWLEY AVE & PERRY ST (__3ZA4HM),__3ZA4HM,1,0,0,364381.3345,5023461.008,45.3485641736296,-75.739640698119,1632
HWY417 IC127 RAMP63 btwn HIGHWAY 417 & WOODROFFE AVE (__3ZAY81),__3ZAY81,2,0,0,361953.0161,5024887.516,45.3616018854951,-75.770462684902,1633
MARIE ST @ POULIN AVE (0003003),3003,1,0,0,360291.6799,5024971.521,45.3624912344866,-75.791657946704,1634
HURON AVE @ SCOTT ST (0006191),6191,2,0,0,364664.6994,5029551.563,45.4033418185226,-75.7352864820706,1635
PATRICIA AVE btwn MAILES AVE & RICHMOND RD (__3ZA01W),__3ZA01W,1,0,0,363936.6929,5028790.555,45.3965562924373,-75.744676487045,1636
ISLAND PARK DR btwn IONA ST & HELENA ST (__3ZA231),__3ZA231,1,0,0,364381.6951,5028312.55,45.3922175700331,-75.7390509253956,1637
CLEARY AVE @ RICHMOND RD (0011504),11504,1,0,0,361957.271,5027177.173,45.3822036587517,-75.7701434248388,1638
PINECREST RD btwn KELLY AVE & DUMAURIER AVE (__3ZA4M1),__3ZA4M1,1,0,0,360300.3876,5023894.926,45.3528033741076,-75.7916676816294,1639
LONGFIELDS DR btwn 250 W OF MOUNTSHANNON E/MOTHER THERESA SS & MOUNTSH (__3ZAZF1B),__3ZAZF1B,1,0,0,364671.2402,5016677.764,45.2875043822844,-75.7367612225777,1640
OAKDALE AVE @ SCOTT ST (0006112),6112,1,0,0,363937.6843,5029104.56,45.3993815670539,-75.7446261794052,1641
OTTAWA RIVER PKWY EB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & ISLAND P (__3ZA24JB),__3ZA24JB,3,0,0,364384.8744,5030321.531,45.4102937008685,-75.7387676044744,1642
FAIRLAWN AVE btwn WOODROFFE AVE & FOX CRES (__3ZA4NJ),__3ZA4NJ,3,0,0,361957.6573,5025774.206,45.3695798700175,-75.7703008746905,1643
DUMAURIER AVE @ PINECREST RD (0002743),2743,6,0,0,360321.679,5023834.511,45.3522580757655,-75.7914027518152,1644
MERIVALE RD @ ROSSLAND AVE (0001757),1757,1,0,0,364673.697,5024151.514,45.3547523579531,-75.7358263757667,1645
CARLETON AVE @ CLEARVIEW AVE (0006272),6272,1,0,0,363944.6872,5029620.56,45.4040238439372,-75.7444748554755,1646
SPENCER ST btwn GILCHRIST AVE & ROSS AVE (__3ZBONN),__3ZBONN,1,0,0,364389.6946,5029178.058,45.4000045609179,-75.7388442199391,1647
CAVAN ST @ LAPERRIERE AVE (0006732),6732,2,0,0,364391.7048,5026880.545,45.3793317939338,-75.7390959881244,1648
MAYFLY CRES btwn RIVER MIST RD & WHITE ARCTIC (e___2H3G),e___2H3G,1,0,0,364391.7106,5011985.082,45.2453033247925,-75.7408873786854,1649
ROSS AVE btwn SIR FREDERICK BANTING DRWY & SPENCER ST (__3ZA05H),__3ZA05H,2,0,0,364392.0185,5029278.544,45.4009085157598,-75.7388023973404,1650
LAROSE AVE btwn LARKIN ST & CAVAN ST (__3ZA0E1),__3ZA0E1,2,0,0,364400.668,5026688.292,45.3776011712293,-75.7390047564574,1651
WOODROFFE AVE btwn GRENFELL CRES & SLACK RD (__3ZA3IA),__3ZA3IA,2,0,0,364403.035,5019578.079,45.3136240897445,-75.739831331625,1652
RIVER MIST RD @ RIVER ROCK AVE (0011151),11151,1,0,0,364403.5101,5012539.072,45.2502871513593,-75.7406706673602,1653
MILLARS SOUND WAY btwn FINESCALE WAY & HALF MOON BAY (__7NHFJY),__7NHFJY,1,0,0,364406.5778,5013190.016,45.2561441076757,-75.740553523716,1654
OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE (__3ZA24KB),__3ZA24KB,2,0,0,364411.9453,5030402.4,45.4110190370434,-75.7384120086142,1655
ISLAND PARK DR @ HELENA ST (0006915),6915,1,0,0,364413.7031,5028239.556,45.3915580598543,-75.7386509896063,1656
DEWBERRY CRES btwn MOUNTSHANNON DR & TO BE DETERMINED (__3ZA1BP),__3ZA1BP,1,0,0,364415.6586,5016753.361,45.2882063275948,-75.7400100052286,1657
LOTTA AVE btwn ST. HELEN'S PL & CLYDE AVE (__3ZAA0J),__3ZAA0J,2,0,0,364418.5289,5024452.63,45.3574835015598,-75.7390465063837,1658
CLYDE AVE btwn CLYDE AVE & STARWOOD RD (__3ZA2TX),__3ZA2TX,7,0,1,364418.8459,5024751.759,45.3601749965074,-75.7390063804554,1659
GILCHRIST ST @ WELLINGTON ST (0006110),6110,1,0,0,364423.7,5028992.559,45.3983325831009,-75.7384323217316,1660
ISLAND PARK DR btwn HELENA ST & ISLAND PARK CRES (__3ZA23Z),__3ZA23Z,1,0,0,364424.1951,5028215.049,45.3913366572961,-75.738519965533,1661
HWY417 IC124 RAMP55 btwn CARLING AVE EB & HIGHWAY 417 (__3ZAYA6),__3ZAYA6,2,0,0,364427.1421,5027466.94,45.3846050590084,-75.7385727174815,1662
CALAVERAS AVE btwn LONGFIELDS DR & CROXLEY WAY (__4FPWOY),__4FPWOY,1,0,0,364428.3376,5015533.3,45.2772271604962,-75.739994983411,1663
ALDERCREST DR @ VIEWMOUNT DR (0001053),1053,1,0,0,364428.6985,5022642.496,45.3411952709705,-75.7391349773161,1664
GRANVILLE AVE btwn WELLINGTON ST W & BYRON AVE (__3ZA01J),__3ZA01J,1,0,0,364436.6946,5028848.556,45.3970357661152,-75.7382837676735,1665
COLDREY AVE @ KIRKWOOD AVE (0006736),6736,2,0,0,364438.6955,5027136.54,45.3816311944519,-75.7384651119907,1666
STRANDHERD DR btwn MCGARRY TER & LONGFIELDS DR (__4BRV6M),__4BRV6M,2,1,0,364452.6171,5015122.846,45.2735318371261,-75.7397348711773,1667
BASELINE RD btwn CLYDE AVE & 207 E OF CLYDE AVE (__3ZA4ISA),__3ZA4ISA,4,0,0,364454.6395,5024950.416,45.3619594393783,-75.7385255615748,1668
CLYDE AVE @ STARWOOD RD (0001670),1670,5,0,0,364459.6957,5024657.52,45.3593235720522,-75.7384963823054,1669
ISLAND PARK CRES @ ISLAND PARK DR (0002123),2123,1,0,0,364465.7005,5028109.554,45.3903838982954,-75.7380026896301,1670
FALLOWFIELD RD @ TRANSITWAY/VIARAIL (0012845),12845,3,0,0,364467.657,5017549.206,45.2953629045364,-75.7392514457162,1671
HWY417 IC124 RAMP67 btwn CARLING AVE & HIGHWAY 417 (__3ZAYA7),__3ZAYA7,3,0,0,364473.2328,5027631.932,45.3860857022957,-75.7379642535088,1672
GREENBANK RD btwn JOCKVALE RD & CAMBRIAN RD (__3ZA2WE),__3ZA2WE,7,0,0,364475.3164,5013532.545,45.2592203655061,-75.7396366682948,1673
DEERCROFT AVE @ LONGFIELDS DR (0011042),11042,2,0,0,364480.5887,5015294.216,45.2750714505723,-75.7393578080697,1674
CAVAN ST @ LAROSE AVE (0003070),3070,1,0,0,364480.6959,5026737.541,45.3780374932713,-75.7379770799709,1675
CARLING AVE WB btwn HWY417 IC124 RAMP67 & HWY417 IC124 RAMP65 (__3ZA1Q8),__3ZA1Q8,1,0,0,364481.2126,5027547.692,45.3853270461885,-75.7378725451844,1676
MAYFAIR AVE btwn JAVA ST & IONA ST (__3ZA0K7),__3ZA0K7,1,0,0,364484.6951,5028492.552,45.3938284223004,-75.7377138009521,1677
BRAMBLING WAY @ RIVER MIST RD (0014255),14255,1,0,0,364487.36,5012389.852,45.2489373575902,-75.7396204576235,1678
CHATELAIN AVE btwn LARKIN ST & CAVAN ST (__3ZBOJW),__3ZBOJW,1,0,0,364488.6959,5026547.535,45.3763271697032,-75.7378979094071,1679
CLYDE AVE btwn STARWOOD RD & LOTTA AVE (__3ZA4HC),__3ZA4HC,2,0,0,364490.6965,5024582.518,45.3586460757485,-75.73810977701,1680
GRAND CANAL ST @ WHITE ARCTIC (0015031),15031,1,0,0,364495.1521,5011966.937,45.2451312900074,-75.739571977663,1681
EDGECLIFFE AVE btwn CALDWELL AVE & CAVAN ST (__3ZA14C),__3ZA14C,2,0,0,364497.0663,5026358.632,45.3746267386588,-75.7378138809305,1682
HELENA ST @ PICCADILLY AVE (0006649),6649,1,0,0,364498.6937,5028277.55,45.3918926826157,-75.7375610424774,1683
WATERMUSIC BAY btwn RIVER ROCK AVE & RIVER ROCK AVE (__61W6VT),__61W6VT,1,0,0,364503.4689,5012506.292,45.249983722681,-75.7394012742743,1684
ROSS AVE @ WELLINGTON ST (0005638),5638,1,0,0,364504.6985,5029016.561,45.3985416457868,-75.7373949226676,1685
JOCKVALE RD btwn GREENBANK RD & BREN-MAUR RD (__3ZA4J9),__3ZA4J9,1,0,0,364505.269,5014128.137,45.2645769712904,-75.7391834776305,1686
ISLAND PARK DR btwn ISLAND PARK CRES & HWY417 IC123 RAMP62 (__3ZA21R),__3ZA21R,1,0,0,364508.5241,5028078.258,45.3900986531246,-75.7374596201125,1687
LONGFIELDS DR btwn DEERCROFT AVE & STRANDHERD DR (__4VGUPF),__4VGUPF,3,0,0,364514.188,5015235.295,45.2745384270315,-75.7389367025257,1688
EGRET WAY btwn GRAND CANAL ST & RIVER MIST RD (__8OJCP9),__8OJCP9,1,0,0,364514.7482,5012141.56,45.2467008930132,-75.7393014024452,1689
BENLEA DR btwn ANCROFT CRT & WOODFIELD DR (__3ZA0X8),__3ZA0X8,1,0,0,364519.1896,5021844.061,45.3340033393167,-75.7380767690643,1690
KIRKWOOD AVE @ LAPERRIERE AVE (0006742),6742,5,0,0,364519.694,5026958.543,45.3800227083454,-75.7374524535068,1691
CALDWELL AVE btwn MORISSET AVE & MEDFORD ST (__3ZAA5Y),__3ZAA5Y,1,0,0,364520.9054,5026087.657,45.3721865183521,-75.7375423061117,1692
MERIVALE RD/LOTTA AVE @ CLYDE AVE (0001112),1112,20,0,0,364521.6983,5024507.526,45.3579686680099,-75.7377231668828,1693
HWY416 IC57 RAMP34 btwn HIGHWAY 416 & BROPHY DR (__3ZAY6D),__3ZAY6D,1,0,0,364528.9906,5008228.38,45.2114886192163,-75.7395896511791,1694
LEPAGE AVE btwn LARKIN ST & CAVAN ST (__3ZAA6I),__3ZAA6I,1,0,0,364533.6795,5026476.552,45.3756846430817,-75.7373321983567,1695
BASELINE RD @ 207 E OF CLYDE AVE (0008213),8213,6,0,1,364535.4807,5025000.976,45.362407487007,-75.7374876271198,1696
